Frame,Width,Height,adm2,motion2,ms_ssim,psnr,ssim,vif_scale0,vif_scale1,vif_scale2,vif_scale3,vmaf,
869,1920,1080,1.0000,10.7182,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
870,1920,1080,1.0000,10.6676,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
871,1920,1080,1.0000,10.6676,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
872,1920,1080,1.0000,10.6627,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
873,1920,1080,1.0000,10.6559,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
874,1920,1080,1.0000,10.6559,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
875,1920,1080,1.0000,10.7676,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
876,1920,1080,1.0000,10.7676,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
877,1920,1080,1.0000,10.7912,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
878,1920,1080,1.0000,10.5467,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
879,1920,1080,1.0000,10.5467,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
880,1920,1080,1.0000,10.5869,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
881,1920,1080,1.0000,10.6616,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
882,1920,1080,1.0000,11.1171,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
883,1920,1080,1.0000,10.1317,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
884,1920,1080,1.0000,8.6513,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
885,1920,1080,1.0000,8.6513,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
886,1920,1080,1.0000,11.3974,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
887,1920,1080,1.0000,11.3974,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
888,1920,1080,1.0000,12.7063,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
889,1920,1080,1.0000,12.7063,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
890,1920,1080,1.0000,13.7562,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
891,1920,1080,1.0000,14.9118,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
892,1920,1080,1.0000,16.1604,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
893,1920,1080,1.0000,16.2516,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
894,1920,1080,1.0000,16.2516,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
895,1920,1080,1.0000,16.5031,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
896,1920,1080,1.0000,16.5031,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
897,1920,1080,1.0000,17.2887,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
898,1920,1080,1.0000,18.0577,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
899,1920,1080,1.0000,18.0577,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
900,1920,1080,1.0000,18.9313,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
901,1920,1080,1.0000,18.3658,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
902,1920,1080,1.0000,18.3658,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
903,1920,1080,1.0000,17.7773,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
904,1920,1080,1.0000,17.0838,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
905,1920,1080,1.0000,16.1633,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
906,1920,1080,1.0000,15.5876,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
907,1920,1080,1.0000,15.0405,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
908,1920,1080,1.0000,14.1764,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
909,1920,1080,1.0000,12.9197,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
910,1920,1080,1.0000,11.7435,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
911,1920,1080,1.0000,10.6365,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
912,1920,1080,1.0000,10.2079,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
913,1920,1080,1.0000,8.6431,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
914,1920,1080,1.0000,8.0923,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
915,1920,1080,1.0000,7.8453,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
916,1920,1080,1.0000,6.8583,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
917,1920,1080,1.0000,6.3392,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
918,1920,1080,1.0000,6.1315,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
919,1920,1080,1.0000,6.1315,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
920,1920,1080,1.0000,7.9339,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
921,1920,1080,1.0000,9.0350,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
922,1920,1080,1.0000,10.4814,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
923,1920,1080,1.0000,10.9816,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
924,1920,1080,1.0000,11.6640,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
925,1920,1080,1.0000,12.0333,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
926,1920,1080,1.0000,12.7492,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
927,1920,1080,1.0000,13.2663,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
928,1920,1080,1.0000,13.6545,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
929,1920,1080,1.0000,14.1321,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
930,1920,1080,1.0000,14.3876,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
931,1920,1080,1.0000,14.3964,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
932,1920,1080,1.0000,14.8694,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
933,1920,1080,1.0000,15.1479,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
934,1920,1080,1.0000,15.2191,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
935,1920,1080,1.0000,15.3695,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
936,1920,1080,1.0000,15.7061,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
937,1920,1080,1.0000,15.8593,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
938,1920,1080,1.0000,15.8210,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
939,1920,1080,1.0000,15.6848,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
940,1920,1080,1.0000,15.5722,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
941,1920,1080,1.0000,15.5722,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
942,1920,1080,1.0000,15.3479,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
943,1920,1080,1.0000,15.2249,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
944,1920,1080,1.0000,15.2075,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
945,1920,1080,1.0000,15.2075,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
946,1920,1080,1.0000,15.2604,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
947,1920,1080,1.0000,15.0859,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
948,1920,1080,1.0000,14.2124,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
949,1920,1080,1.0000,13.7764,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
950,1920,1080,1.0000,13.1729,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
951,1920,1080,1.0000,12.2109,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
952,1920,1080,1.0000,11.6218,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
953,1920,1080,1.0000,10.7434,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
954,1920,1080,1.0000,9.7998,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
955,1920,1080,1.0000,8.7795,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
956,1920,1080,1.0000,8.2312,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
957,1920,1080,1.0000,7.5442,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
958,1920,1080,1.0000,6.3922,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
959,1920,1080,1.0000,6.1308,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
960,1920,1080,1.0000,6.1308,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
961,1920,1080,1.0000,5.7685,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
962,1920,1080,1.0000,5.7215,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
963,1920,1080,1.0000,5.4861,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
964,1920,1080,1.0000,5.4861,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
965,1920,1080,1.0000,5.5285,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
966,1920,1080,1.0000,5.5285,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
967,1920,1080,1.0000,5.5402,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
968,1920,1080,1.0000,5.5402,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
969,1920,1080,1.0000,5.5479,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
970,1920,1080,1.0000,5.5479,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
971,1920,1080,1.0000,5.5961,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
972,1920,1080,1.0000,5.5961,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
973,1920,1080,1.0000,5.5150,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
974,1920,1080,1.0000,5.5150,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
975,1920,1080,1.0000,5.5455,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
976,1920,1080,1.0000,5.5455,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
977,1920,1080,1.0000,5.4577,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
978,1920,1080,1.0000,5.4577,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
979,1920,1080,1.0000,5.4814,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
980,1920,1080,1.0000,5.4814,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
981,1920,1080,1.0000,5.5090,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
982,1920,1080,1.0000,5.5090,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
983,1920,1080,1.0000,5.6698,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
984,1920,1080,1.0000,5.7755,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
985,1920,1080,1.0000,5.9576,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
986,1920,1080,1.0000,6.0507,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
987,1920,1080,1.0000,5.9394,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
988,1920,1080,1.0000,5.9394,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
989,1920,1080,1.0000,5.8081,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
990,1920,1080,1.0000,5.8081,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
991,1920,1080,1.0000,5.8668,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
992,1920,1080,1.0000,5.8987,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
993,1920,1080,1.0000,5.6664,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
994,1920,1080,1.0000,5.6664,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
995,1920,1080,1.0000,5.9570,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
996,1920,1080,1.0000,5.9570,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
997,1920,1080,1.0000,6.1176,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
998,1920,1080,1.0000,6.1301,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
999,1920,1080,1.0000,6.2849,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1000,1920,1080,1.0000,6.3660,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1001,1920,1080,1.0000,6.1888,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1002,1920,1080,1.0000,6.1888,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1003,1920,1080,1.0000,6.2689,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1004,1920,1080,1.0000,6.2011,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1005,1920,1080,1.0000,6.2011,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1006,1920,1080,1.0000,6.3023,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1007,1920,1080,1.0000,6.3023,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1008,1920,1080,1.0000,6.3419,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1009,1920,1080,1.0000,6.4367,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1010,1920,1080,1.0000,6.4367,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1011,1920,1080,1.0000,6.4617,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1012,1920,1080,1.0000,6.3820,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1013,1920,1080,1.0000,6.3524,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1014,1920,1080,1.0000,6.2735,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1015,1920,1080,1.0000,6.1999,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1016,1920,1080,1.0000,6.1999,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1017,1920,1080,1.0000,6.2863,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1018,1920,1080,1.0000,6.2328,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1019,1920,1080,1.0000,6.2328,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1020,1920,1080,1.0000,6.4004,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1021,1920,1080,1.0000,6.4641,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1022,1920,1080,1.0000,6.4760,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1023,1920,1080,1.0000,6.7257,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1024,1920,1080,1.0000,6.7257,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1025,1920,1080,1.0000,6.7864,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1026,1920,1080,1.0000,6.7500,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1027,1920,1080,1.0000,6.6827,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1028,1920,1080,1.0000,6.6827,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1029,1920,1080,1.0000,6.8119,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1030,1920,1080,1.0000,7.4493,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1031,1920,1080,1.0000,8.0902,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1032,1920,1080,1.0000,8.9546,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1033,1920,1080,1.0000,10.3536,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1034,1920,1080,1.0000,11.0561,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1035,1920,1080,1.0000,11.6317,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1036,1920,1080,1.0000,11.9126,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1037,1920,1080,1.0000,12.2871,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1038,1920,1080,1.0000,12.3928,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1039,1920,1080,1.0000,12.6967,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1040,1920,1080,1.0000,12.7376,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1041,1920,1080,1.0000,12.7991,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1042,1920,1080,1.0000,12.6243,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1043,1920,1080,1.0000,12.1994,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1044,1920,1080,1.0000,12.1069,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1045,1920,1080,1.0000,11.7477,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1046,1920,1080,1.0000,11.3277,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1047,1920,1080,1.0000,10.9533,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1048,1920,1080,1.0000,10.4442,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1049,1920,1080,1.0000,10.2103,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1050,1920,1080,1.0000,10.0752,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1051,1920,1080,1.0000,9.9500,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1052,1920,1080,1.0000,9.5755,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1053,1920,1080,1.0000,9.5273,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1054,1920,1080,1.0000,9.3456,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1055,1920,1080,1.0000,9.1419,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1056,1920,1080,1.0000,8.8178,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1057,1920,1080,1.0000,8.5036,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1058,1920,1080,1.0000,8.4062,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1059,1920,1080,1.0000,8.4062,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1060,1920,1080,1.0000,8.4757,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1061,1920,1080,1.0000,8.6466,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1062,1920,1080,1.0000,8.6466,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1063,1920,1080,1.0000,8.7358,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1064,1920,1080,1.0000,8.8578,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1065,1920,1080,1.0000,8.9857,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1066,1920,1080,1.0000,9.0253,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1067,1920,1080,1.0000,9.1559,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1068,1920,1080,1.0000,9.3079,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1069,1920,1080,1.0000,9.3079,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1070,1920,1080,1.0000,9.4880,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1071,1920,1080,1.0000,9.6152,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1072,1920,1080,1.0000,10.0010,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1073,1920,1080,1.0000,11.2131,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1074,1920,1080,1.0000,11.2131,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1075,1920,1080,1.0000,11.7872,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1076,1920,1080,1.0000,12.1230,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1077,1920,1080,1.0000,12.4424,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1078,1920,1080,1.0000,13.0626,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1079,1920,1080,1.0000,13.0626,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1080,1920,1080,1.0000,13.7871,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1081,1920,1080,1.0000,14.5600,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1082,1920,1080,1.0000,15.6995,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1083,1920,1080,1.0000,17.1867,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1084,1920,1080,1.0000,17.7972,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1085,1920,1080,1.0000,18.6488,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1086,1920,1080,1.0000,19.1409,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1087,1920,1080,1.0000,20.0283,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1088,1920,1080,1.0000,20.0283,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1089,1920,1080,1.0000,21.6400,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1090,1920,1080,1.0000,21.8587,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1091,1920,1080,1.0000,21.9390,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1092,1920,1080,1.0000,21.9643,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1093,1920,1080,1.0000,21.2853,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1094,1920,1080,1.0000,21.2853,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1095,1920,1080,1.0000,22.1400,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1096,1920,1080,1.0000,21.3187,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1097,1920,1080,1.0000,21.3187,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1098,1920,1080,1.0000,21.6180,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1099,1920,1080,1.0000,21.6180,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1100,1920,1080,1.0000,21.6369,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1101,1920,1080,1.0000,21.6369,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
1102,1920,1080,1.0000,21.6715,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
