Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,ms_ssim,vmaf,
695,72.000000,12.035209,12.376718,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
696,72.000000,12.035209,12.035209,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
697,72.000000,12.058009,12.058009,1.000000,1.000002,1.000013,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
698,72.000000,12.748527,13.160569,1.000000,1.000002,1.000013,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
699,72.000000,12.748527,12.748527,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
700,72.000000,13.658168,13.658168,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
701,72.000000,14.243093,14.243093,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
702,72.000000,15.040682,15.044739,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
703,72.000000,15.040682,15.040682,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
704,72.000000,16.839108,16.839108,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
705,72.000000,16.648371,17.336466,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
706,72.000000,16.648371,16.648371,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
707,72.000000,17.047997,17.550259,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
708,72.000000,17.047997,17.047997,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
709,72.000000,17.066309,17.066309,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
710,72.000000,17.171118,17.399952,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
711,72.000000,17.171118,17.171118,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
712,72.000000,17.656788,17.656788,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
713,72.000000,18.980722,18.980722,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
714,72.000000,21.728230,21.728230,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
715,72.000000,26.115072,26.115072,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
716,72.000000,32.464550,32.464550,1.000000,1.000001,1.000008,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
717,72.000000,35.553795,35.553795,1.000000,1.000002,1.000008,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999996,1.000000,100.000000,
718,72.000000,17.615507,52.790627,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
719,72.000000,11.210165,17.615507,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
720,72.000000,11.210165,11.210165,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
721,72.000000,15.896314,16.348146,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
722,72.000000,10.311424,15.896314,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
723,72.000000,9.628914,10.311424,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
724,72.000000,9.628914,9.628914,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
725,72.000000,9.861109,9.995535,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
726,72.000000,9.559384,9.861109,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
727,72.000000,9.267390,9.559384,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
728,72.000000,9.267390,9.267390,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
729,72.000000,9.607829,9.607829,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
730,72.000000,9.642960,9.642960,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999997,1.000000,100.000000,
731,72.000000,10.040062,10.040062,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
732,72.000000,10.054608,10.054608,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
733,72.000000,10.458631,11.210711,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
734,72.000000,10.458631,10.458631,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
735,72.000000,11.354543,11.354543,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
736,72.000000,11.795189,11.795189,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
737,72.000000,11.866508,11.866508,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
738,72.000000,11.946561,12.010188,1.000000,1.000002,1.000013,1.000000,1.000001,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
739,72.000000,11.946561,11.946561,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
740,72.000000,12.076589,12.076589,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
741,72.000000,12.106825,12.106825,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
742,72.000000,12.419305,12.419305,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
743,72.000000,12.785964,12.888935,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
744,72.000000,12.785964,12.785964,1.000000,1.000002,1.000013,1.000000,1.000001,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
745,72.000000,13.769794,13.769794,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999999,1.000000,100.000000,
746,72.000000,14.558207,14.558207,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
747,72.000000,15.677903,15.677903,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
748,72.000000,17.066162,17.486746,1.000000,1.000002,1.000011,1.000000,1.000001,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
749,72.000000,17.066162,17.066162,1.000000,1.000002,1.000012,1.000000,1.000001,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
750,72.000000,18.245474,20.630003,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
751,72.000000,17.903734,18.245474,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
752,72.000000,17.903734,17.903734,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
753,72.000000,18.087667,24.013092,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
754,72.000000,18.087667,18.087667,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
755,72.000000,20.645660,26.141344,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
756,72.000000,16.197342,20.645660,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
757,72.000000,16.197342,16.197342,1.000000,1.000002,1.000011,1.000000,1.000000,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
758,72.000000,15.764638,21.332188,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
759,72.000000,15.764638,15.764638,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
760,72.000000,20.957701,20.957701,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999998,1.000000,100.000000,
761,72.000000,18.043531,21.101273,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
762,72.000000,18.043531,18.043531,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
763,72.000000,19.155796,19.155796,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999997,0.999997,0.999998,1.000000,100.000000,
764,72.000000,19.343513,19.343513,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,0.999999,0.999997,0.999997,0.999997,1.000000,100.000000,
765,72.000000,20.327469,20.327469,1.000000,1.000002,1.000009,1.000000,1.000001,1.000001,0.999999,0.999997,0.999997,0.999997,1.000000,100.000000,
766,72.000000,19.709097,20.411591,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,0.999999,0.999997,0.999997,0.999997,1.000000,100.000000,
767,72.000000,19.709097,19.709097,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,0.999999,0.999996,0.999996,0.999997,1.000000,100.000000,
768,72.000000,21.264959,21.966309,1.000000,1.000002,1.000009,1.000000,1.000001,1.000001,0.999999,0.999996,0.999996,0.999996,1.000000,100.000000,
769,72.000000,21.264959,21.264959,1.000000,1.000002,1.000008,1.000000,1.000001,1.000000,0.999999,0.999996,0.999996,0.999996,1.000000,100.000000,
770,72.000000,21.761225,21.761225,1.000000,1.000001,1.000007,1.000000,1.000000,1.000000,0.999999,0.999994,0.999994,0.999995,1.000000,100.000000,
771,72.000000,22.031509,22.689476,1.000000,1.000002,1.000007,1.000000,1.000000,1.000001,0.999999,0.999994,0.999993,0.999994,1.000000,100.000000,
772,72.000000,17.543303,22.031509,1.000000,1.000002,1.000007,1.000000,1.000000,1.000000,0.999999,0.999993,0.999993,0.999993,1.000000,100.000000,
773,72.000000,17.543303,17.543303,1.000000,1.000002,1.000007,1.000000,1.000000,1.000000,0.999999,0.999993,0.999992,0.999992,1.000000,100.000000,
774,72.000000,19.144697,19.667538,1.000000,1.000002,1.000007,1.000000,1.000000,1.000000,0.999999,0.999994,0.999993,0.999992,1.000000,100.000000,
775,72.000000,19.144697,19.144697,1.000000,1.000002,1.000008,1.000000,1.000000,1.000001,0.999999,0.999995,0.999994,0.999993,1.000000,100.000000,
776,72.000000,19.478458,19.478458,1.000000,1.000002,1.000008,1.000000,1.000000,1.000000,0.999999,0.999995,0.999994,0.999994,1.000000,100.000000,
777,72.000000,20.784430,21.301544,1.000000,1.000002,1.000008,1.000000,1.000000,1.000000,0.999999,0.999993,0.999993,0.999994,1.000000,100.000000,
778,72.000000,16.851227,20.784430,1.000000,1.000002,1.000008,1.000000,1.000000,1.000000,0.999999,0.999994,0.999993,0.999994,1.000000,100.000000,
779,72.000000,15.908822,16.851227,1.000000,1.000002,1.000008,1.000000,1.000000,1.000000,0.999999,0.999994,0.999993,0.999994,1.000000,100.000000,
780,72.000000,15.340323,15.908822,1.000000,1.000002,1.000008,1.000000,1.000000,1.000000,0.999999,0.999996,0.999994,0.999995,1.000000,100.000000,
781,72.000000,15.154905,15.340323,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
782,72.000000,15.154905,15.154905,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999996,1.000000,100.000000,
783,72.000000,15.641381,15.641381,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999996,1.000000,100.000000,
784,72.000000,15.436448,15.903716,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999996,1.000000,100.000000,
785,72.000000,15.428479,15.436448,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999996,1.000000,100.000000,
786,72.000000,15.428479,15.428479,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999998,0.999996,0.999997,1.000000,100.000000,
787,72.000000,16.695026,16.695026,1.000000,1.000002,1.000009,1.000000,1.000000,1.000001,1.000000,0.999998,0.999996,0.999997,1.000000,100.000000,
788,72.000000,17.642710,17.642710,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999998,0.999996,0.999997,1.000000,100.000000,
789,72.000000,18.033791,18.033791,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
790,72.000000,18.354465,19.951447,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
791,72.000000,17.138151,18.354465,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999997,0.999997,1.000000,100.000000,
792,72.000000,17.138151,17.138151,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
793,72.000000,16.647411,17.488192,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
794,72.000000,16.301247,16.647411,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999999,0.999998,0.999999,1.000000,100.000000,
795,72.000000,15.473471,16.301247,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999999,0.999999,0.999999,1.000000,100.000000,
796,72.000000,15.428294,15.473471,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999999,0.999999,0.999999,1.000000,100.000000,
797,72.000000,15.428294,15.428294,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999999,0.999999,0.999999,1.000000,100.000000,
798,72.000000,19.310101,19.372999,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999999,0.999998,0.999998,1.000000,100.000000,
799,72.000000,13.346429,19.310101,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999999,0.999998,0.999998,1.000000,100.000000,
800,72.000000,13.346429,13.346429,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999999,0.999998,0.999998,1.000000,100.000000,
801,72.000000,14.087787,14.087787,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999999,0.999998,0.999998,1.000000,100.000000,
802,72.000000,14.193700,14.575931,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999999,0.999998,0.999998,1.000000,100.000000,
803,72.000000,12.675146,14.193700,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999999,0.999998,0.999998,1.000000,100.000000,
804,72.000000,12.181389,12.675146,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999999,0.999998,0.999998,1.000000,100.000000,
805,72.000000,10.870388,12.181389,1.000000,1.000002,1.000012,1.000000,1.000000,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
806,72.000000,9.853706,10.870388,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
807,72.000000,9.244936,9.853706,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
808,72.000000,8.914968,9.244936,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
809,72.000000,8.914968,8.914968,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
810,72.000000,9.176895,9.176895,1.000000,1.000002,1.000012,1.000000,1.000001,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
811,72.000000,9.352827,9.395143,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
812,72.000000,9.352827,9.352827,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
813,72.000000,9.813107,10.120198,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
814,72.000000,9.813107,9.813107,1.000000,1.000002,1.000012,1.000000,1.000001,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
815,72.000000,10.012893,10.012893,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
816,72.000000,10.372688,10.372688,1.000000,1.000002,1.000012,1.000000,1.000000,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
817,72.000000,10.531146,10.531146,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
818,72.000000,10.431274,10.663162,1.000000,1.000002,1.000012,1.000000,1.000000,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
819,72.000000,10.431274,10.431274,1.000000,1.000002,1.000012,1.000000,1.000001,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
820,72.000000,11.005146,11.005146,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
821,72.000000,11.162486,11.162486,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
822,72.000000,11.420186,11.486814,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
823,72.000000,11.420186,11.420186,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
824,72.000000,11.909511,11.909511,1.000000,1.000002,1.000012,1.000000,1.000000,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
825,72.000000,12.172549,12.172549,1.000000,1.000002,1.000012,1.000000,1.000000,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
826,72.000000,12.584949,12.584949,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
827,72.000000,12.598450,12.598450,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
828,72.000000,12.569352,12.647586,1.000000,1.000002,1.000012,1.000000,1.000000,1.000001,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
829,72.000000,12.292877,12.569352,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
830,72.000000,12.178528,12.292877,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999998,0.999998,0.999998,1.000000,100.000000,
